date,mev_unscaled,mev_monthly,isPartial,scale,mev
2019-04-03,54,71.0,,0.71,38.339999999999996
2019-04-04,48,71.0,,0.71,34.08
2019-04-05,41,71.0,,0.71,29.11
2019-04-06,52,71.0,,0.71,36.92
2019-04-07,40,67.0,False,0.67,26.8
2019-04-08,49,67.0,,0.67,32.830000000000005
2019-04-09,57,67.0,,0.67,38.190000000000005
2019-04-10,26,67.0,,0.67,17.42
2019-04-11,38,67.0,,0.67,25.46
2019-04-12,28,67.0,,0.67,18.76
2019-04-13,31,67.0,,0.67,20.77
2019-04-14,15,91.0,False,0.91,13.65
2019-04-15,38,91.0,,0.91,34.58
2019-04-16,52,91.0,,0.91,47.32
2019-04-17,34,91.0,,0.91,30.94
2019-04-18,100,91.0,,0.91,91.0
2019-04-19,77,91.0,,0.91,70.07000000000001
2019-04-20,43,91.0,,0.91,39.13
2019-04-21,76,95.0,False,0.95,72.2
2019-04-22,62,95.0,,0.95,58.9
2019-04-23,71,95.0,,0.95,67.45
2019-04-24,48,95.0,,0.95,45.599999999999994
2019-04-25,19,95.0,,0.95,18.05
2019-04-26,69,95.0,,0.95,65.55
2019-04-27,21,95.0,,0.95,19.95
2019-04-28,31,70.0,False,0.7,21.7
2019-04-29,63,70.0,,0.7,44.099999999999994
2019-04-30,35,70.0,,0.7,24.5
2019-05-01,27,70.0,,0.7,18.9
2019-05-02,41,70.0,,0.7,28.7
2019-05-03,74,70.0,,0.7,51.8
2019-05-04,44,70.0,,0.7,30.799999999999997
2019-05-05,46,73.0,False,0.73,33.58
